node_id,site_id,utc_stage_id,stage_number,period_id,green_time,interstage_time,cycle_time
N04/051,J04/192,G1,1,AM,32,2,104
N04/051,J04/192,G2,2,AM,67,3,104
N04/053,J04/053,G1,1,AM,21,8,88
N04/053,J04/053,G2,2,AM,6,12,88
N04/053,J04/053,G3,3,AM,22,19,88
N04/056,J04/056,G1,1,AM,62,7,112
N04/056,J04/056,G2,2,AM,5,11,112
N04/056,J04/056,G3,3,AM,13,14,112
N04/057,J04/057,G1,1,AM,75,10,112
N04/057,J04/057,G2,2,AM,5,5,112
N04/057,J04/057,G3,3,AM,8,9,112
N04/058,J04/058,GX,1,AM,40,0,60
N04/058,J04/058,PG,2,AM,20,0,60
N04/060,J04/060,G1,1,AM,59,5,128
N04/060,J04/060,G2,2,AM,14,8,128
N04/060,J04/060,G3,3,AM,11,11,128
N04/060,J04/060,G4,4,AM,6,14,128
N04/060,J04/069,G1,1,AM,69,11,128
N04/060,J04/069,G2,2,AM,21,9,128
N04/060,J04/069,G4,4,AM,11,7,128
N04/061,J04/061,G1,1,AM,48,14,120
N04/061,J04/061,G2,2,AM,5,11,120
N04/061,J04/061,G3,3,AM,15,10,120
N04/061,J04/061,G4,4,AM,6,11,120
N04/065,J04/065,G1,1,AM,27,11,72
N04/065,J04/065,G3,3,AM,10,10,72
N04/065,J04/065,G4,4,AM,5,9,72
N04/066,J04/066,G1,1,AM,17,12,64
N04/066,J04/066,G2,2,AM,18,5,64
N04/066,J04/066,G3,3,AM,5,7,64
N04/067,J04/067,GX,1,AM,45,0,60
N04/067,J04/067,PG,2,AM,15,0,60
N04/068,J04/068,GX,1,AM,33,0,52
N04/068,J04/068,PG,2,AM,19,0,52
N04/073,J04/073,GX,1,AM,58,0,64
N04/073,J04/073,PG,2,AM,6,0,64
N04/074,J04/074,G1,1,AM,24,6,36
N04/074,J04/074,G2,2,AM,3,3,36
N04/078,J04/078,G1,1,AM,29,3,36
N04/078,J04/078,G2,2,AM,2,2,36
N04/079,J04/079,GX,1,AM,29,0,48
N04/079,J04/079,PG,2,AM,19,0,48
N04/080,J04/080,G1,1,AM,41,5,52
N04/080,J04/080,G2,2,AM,3,3,52
N04/081,J04/081,G1,1,AM,40,5,52
N04/081,J04/081,G2,2,AM,4,3,52
N04/084,J04/084,G1,1,AM,22,10,56
N04/084,J04/084,G2,2,AM,10,8,56
N04/084,J04/084,G3,3,AM,2,4,56
N04/086,J04/086,GX,1,AM,51,0,56
N04/086,J04/086,PG,2,AM,5,0,56
N04/087,J04/087,GX,1,AM,51,0,56
N04/087,J04/087,PG,2,AM,5,0,56
N04/090,J04/090,G1,1,AM,34,7,80
N04/090,J04/090,G2,2,AM,6,9,80
N04/090,J04/090,G3,3,AM,10,14,80
N04/092,J04/092,GX,1,AM,45,0,60
N04/092,J04/092,PG,2,AM,15,0,60
N04/093,J04/093,GX,1,AM,44,0,60
N04/093,J04/093,PG,2,AM,16,0,60
N04/095,J04/095,G1,1,AM,27,12,120
N04/095,J04/095,G2,2,AM,58,8,120
N04/095,J04/095,G3,3,AM,6,9,120
N04/097,J04/097,G1,1,AM,36,6,72
N04/097,J04/097,G3,3,AM,12,8,72
N04/097,J04/097,G4,4,AM,3,4,72
N04/097,J04/097,G6,6,AM,1,2,72
N04/098,J04/098,G1,1,AM,18,7,96
N04/098,J04/098,G2,2,AM,44,5,96
N04/098,J04/098,G3,3,AM,8,5,96
N04/098,J04/098,G4,4,AM,3,4,96
N04/098,J04/098,G5,5,AM,1,1,96
N04/099,J04/099,G1,1,AM,41,5,52
N04/099,J04/099,G2,2,AM,3,3,52
N04/101,J04/101,GX,1,AM,22,0,36
N04/101,J04/101,PG,2,AM,14,0,36
N04/103,J04/103,G1,1,AM,24,11,64
N04/103,J04/103,G2,2,AM,11,6,64
N04/103,J04/103,G3,3,AM,5,7,64
N04/108,J04/108,GX,1,AM,45,0,52
N04/108,J04/108,PG,2,AM,7,0,52
N04/109,J04/109,GX,1,AM,44,0,52
N04/109,J04/109,PG,2,AM,8,0,52
N04/110,J04/110,GX,1,AM,56,0,64
N04/110,J04/110,PG,2,AM,8,0,64
N04/111,J04/111,G1,1,AM,57,9,96
N04/111,J04/111,G2,2,AM,9,6,96
N04/111,J04/111,G3,3,AM,2,2,96
N04/111,J04/111,G4,4,AM,5,6,96
N04/125,J04/125,GX,1,AM,31,0,44
N04/125,J04/125,PG,2,AM,13,0,44
N04/126,J04/126,GX,1,AM,30,0,44
N04/126,J04/126,PG,2,AM,14,0,44
N04/127,J04/127,G1,1,AM,24,11,44
N04/127,J04/127,G2,2,AM,5,4,44
N04/128,J04/128,G1,1,AM,58,7,88
N04/128,J04/128,G2,2,AM,5,6,88
N04/128,J04/128,G3,3,AM,5,7,88
N04/134,J04/134,G1,1,AM,46,10,104
N04/134,J04/134,G2,2,AM,9,8,104
N04/134,J04/134,G3,3,AM,6,14,104
N04/134,J04/134,G4,4,AM,4,7,104
N04/136,J04/136,GX,1,AM,29,0,32
N04/136,J04/136,PG,2,AM,3,0,32
N04/137,J04/137,G1,1,AM,50,2,56
N04/137,J04/137,G2,2,AM,2,2,56
N04/139,J04/139,GX,1,AM,37,0,52
N04/139,J04/139,PG,2,AM,15,0,52
N04/141,J04/141,G1,1,AM,82,8,112
N04/141,J04/141,G2,2,AM,4,5,112
N04/141,J04/141,G3,3,AM,7,6,112
N04/142,J04/142,G1,1,AM,22,5,64
N04/142,J04/142,G2,2,AM,0,1,64
N04/142,J04/142,G3,3,AM,6,8,64
N04/142,J04/142,G4,4,AM,8,14,64
N04/143,J04/143,G1,1,AM,21,13,52
N04/143,J04/143,G2,2,AM,9,9,52
N04/144,J04/144,G1,1,AM,44,7,80
N04/144,J04/144,G2,2,AM,6,7,80
N04/144,J04/144,G3,3,AM,7,9,80
N04/145,J04/145,G1,1,AM,23,10,52
N04/145,J04/145,G2,2,AM,10,9,52
N04/148,J04/148,GX,1,AM,37,0,52
N04/148,J04/148,PG,2,AM,15,0,52
N04/149,J04/149,GX,1,AM,47,0,60
N04/149,J04/149,PG,2,AM,13,0,60
N04/150,J04/150,GX,1,AM,42,0,52
N04/150,J04/150,PG,2,AM,10,0,52
N04/151,J04/151,GX,1,AM,33,0,52
N04/151,J04/151,PG,2,AM,19,0,52
N04/159,J04/159,G1,1,AM,85,5,104
N04/159,J04/159,G2,2,AM,6,5,104
N04/159,J04/159,G3,3,AM,1,2,104
N04/160,J04/160,GX,1,AM,41,0,52
N04/160,J04/160,PG,2,AM,11,0,52
N04/161,J04/161,G1,1,AM,31,16,104
N04/161,J04/161,G2,2,AM,12,13,104
N04/161,J04/161,G3,3,AM,19,13,104
N04/161,J04/161,G4,4,AM,0,0,104
N04/161,J04/238,G1,1,AM,91,3,104
N04/161,J04/238,G2,2,AM,9,1,104
N04/161,J04/246,G1,1,AM,98,3,104
N04/161,J04/246,G2,2,AM,2,1,104
N04/162,J04/162,G1,1,AM,57,3,104
N04/162,J04/162,G2,2,AM,11,10,104
N04/162,J04/162,G3,3,AM,13,10,104
N04/162,J04/170,G1,1,AM,56,9,104
N04/162,J04/170,G2,2,AM,10,11,104
N04/162,J04/170,G3,3,AM,6,12,104
N04/162,J04/171,G1,1,AM,99,2,104
N04/162,J04/171,G2,2,AM,2,1,104
N04/163,J04/163,G1,1,AM,23,10,52
N04/163,J04/163,G2,2,AM,8,11,52
N04/165,J04/165,G1,1,AM,21,9,52
N04/165,J04/165,G2,2,AM,13,9,52
N04/166,J04/166,G1,1,AM,31,3,36
N04/166,J04/166,G2,2,AM,1,1,36
N04/167,J04/167,GX,1,AM,46,0,60
N04/167,J04/167,PG,2,AM,14,0,60
N04/169,J04/169,GX,1,AM,39,0,52
N04/169,J04/169,PG,2,AM,13,0,52
N04/174,J04/174,G1,1,AM,47,2,52
N04/174,J04/174,G2,2,AM,1,2,52
N04/176,J04/176,G1,1,AM,44,3,52
N04/176,J04/176,G2,2,AM,3,2,52
N04/178,J04/178,G1,1,AM,13,10,52
N04/178,J04/178,G2,2,AM,12,7,52
N04/178,J04/178,G3,3,AM,4,6,52
N04/179,J04/179,GX,1,AM,30,0,36
N04/179,J04/179,PG,2,AM,6,0,36
N04/180,J04/180,G1,1,AM,47,2,52
N04/180,J04/180,G2,2,AM,2,1,52
N04/181,J04/181,G1,1,AM,43,4,52
N04/181,J04/181,G2,2,AM,3,2,52
N04/183,J04/183,G1,1,AM,20,12,60
N04/183,J04/183,G2,2,AM,8,10,60
N04/183,J04/183,G3,3,AM,4,6,60
N04/185,J04/185,G1,1,AM,60,12,128
N04/185,J04/185,G2,2,AM,43,7,128
N04/185,J04/185,G3,3,AM,2,4,128
N04/190,J04/190,GX,1,AM,28,0,48
N04/190,J04/190,PG,2,AM,20,0,48
N04/191,J04/191,GX,1,AM,44,0,56
N04/191,J04/191,PG,2,AM,12,0,56
N04/194,J04/194,GX,1,AM,29,0,44
N04/194,J04/194,PG,2,AM,15,0,44
N04/195,J04/195,GX,1,AM,37,0,44
N04/195,J04/195,PG,2,AM,7,0,44
N04/196,J04/196,G1,1,AM,51,22,88
N04/196,J04/196,G2,2,AM,8,7,88
N04/197,J04/197,G1,1,AM,26,8,44
N04/197,J04/197,G2,2,AM,5,5,44
N04/198,J04/198,G1,1,AM,39,2,44
N04/198,J04/198,G2,2,AM,2,1,44
N04/208,J04/208,GX,1,AM,31,0,48
N04/208,J04/208,PG,2,AM,17,0,48
N04/209,J04/209,G1,1,AM,43,13,96
N04/209,J04/209,G2,2,AM,9,3,96
N04/209,J04/209,G3,3,AM,11,5,96
N04/209,J04/209,G4,4,AM,5,7,96
N04/209,J04/213,G1,1,AM,47,12,96
N04/209,J04/213,G2,2,AM,4,3,96
N04/209,J04/213,G3,3,AM,10,6,96
N04/209,J04/213,G4,4,AM,6,8,96
N04/212,J04/212,G1,1,AM,47,14,72
N04/212,J04/212,G2,2,AM,5,6,72
N04/216,J04/216,G1,1,AM,28,11,104
N04/216,J04/216,G2,2,AM,0,1,104
N04/216,J04/216,G3,3,AM,14,11,104
N04/216,J04/216,G4,4,AM,9,10,104
N04/216,J04/216,G5,5,AM,6,14,104
N04/217,J04/217,GX,1,AM,41,0,52
N04/217,J04/217,PG,2,AM,11,0,52
N04/219,J04/219,G1,1,AM,29,1,32
N04/219,J04/219,G2,2,AM,1,1,32
N04/220,J04/220,G1,1,AM,28,2,32
N04/220,J04/220,G2,2,AM,1,1,32
N04/221,J04/221,G1,1,AM,47,2,52
N04/221,J04/221,G2,2,AM,1,2,52
N04/228,J04/228,G1,1,AM,98,6,112
N04/228,J04/228,G2,2,AM,4,4,112
N04/235,J04/235,GX,1,AM,44,0,60
N04/235,J04/235,PG,2,AM,16,0,60
N04/236,J04/236,G1,1,AM,48,5,64
N04/236,J04/236,G2,2,AM,4,3,64
N04/236,J04/236,G3,3,AM,2,2,64
N04/237,J04/237,G1,1,AM,53,10,104
N04/237,J04/237,G2,2,AM,13,9,104
N04/237,J04/237,G3,3,AM,7,12,104
N04/241,J04/241,G1,1,AM,73,9,104
N04/241,J04/241,G2,2,AM,11,8,104
N04/241,J04/241,G3,3,AM,1,2,104
N04/242,J04/242,G1,1,AM,35,27,120
N04/242,J04/242,G2,2,AM,2,2,120
N04/242,J04/242,G3,3,AM,14,13,120
N04/242,J04/242,G4,4,AM,9,16,120
N04/242,J04/242,G5,5,AM,0,2,120
N04/248,J04/248,G1,1,AM,53,1,56
N04/248,J04/248,G2,2,AM,1,1,56
N04/249,J04/249,G1,1,AM,52,2,56
N04/249,J04/249,G2,2,AM,1,1,56
N04/250,J04/250,GX,1,AM,27,0,36
N04/250,J04/250,PG,2,AM,9,0,36
N04/261,J04/261,G1,1,AM,20,11,80
N04/261,J04/261,G2,2,AM,8,8,80
N04/261,J04/261,G3,3,AM,8,9,80
N04/261,J04/261,G4,4,AM,5,11,80
N04/266,J04/266,G1,1,AM,94,9,112
N04/266,J04/266,G2,2,AM,5,4,112
N05/001,J05/001,G1,1,AM,34,5,80
N05/001,J05/001,G2,2,AM,6,9,80
N05/001,J05/001,G3,3,AM,10,16,80
N05/005,J05/005,G1,1,AM,58,11,104
N05/005,J05/005,G2,2,AM,6,4,104
N05/005,J05/005,G3,3,AM,16,5,104
N05/005,J05/005,G4,4,AM,1,1,104
N05/005,J05/005,G5,5,AM,1,1,104
N05/006,J05/006,G1,1,AM,9,14,72
N05/006,J05/006,G2,2,AM,8,14,72
N05/006,J05/006,G3,3,AM,15,12,72
N05/008,J05/008,G1,1,AM,25,7,72
N05/008,J05/008,G2,2,AM,5,9,72
N05/008,J05/008,G3,3,AM,14,12,72
N05/009,J05/009,G1,1,AM,12,9,88
N05/009,J05/009,G2,2,AM,30,6,88
N05/009,J05/009,G3,3,AM,2,11,88
N05/009,J05/009,G4,4,AM,7,11,88
N05/013,J05/013,G1,1,AM,17,7,88
N05/013,J05/013,G2,2,AM,6,10,88
N05/013,J05/013,G3,3,AM,35,13,88
N05/014,J05/014,G1,1,AM,12,11,64
N05/014,J05/014,G2,2,AM,10,14,64
N05/014,J05/014,G3,3,AM,8,9,64
N05/016,J05/016,G1,1,AM,35,7,88
N05/016,J05/016,G3,3,AM,6,9,88
N05/016,J05/016,G4,4,AM,15,16,88
N05/017,J05/017,G1,1,AM,9,3,120
N05/017,J05/017,G2,2,AM,24,8,120
N05/017,J05/017,G3,3,AM,9,8,120
N05/017,J05/017,G4,4,AM,16,12,120
N05/017,J05/017,G5,5,AM,24,7,120
N05/018,J05/018,G1,1,AM,31,6,120
N05/018,J05/018,G2,2,AM,21,10,120
N05/018,J05/018,G3,3,AM,19,7,120
N05/018,J05/018,G4,4,AM,6,11,120
N05/018,J05/018,G5,5,AM,6,3,120
N05/019,J05/019,G1,1,AM,15,15,104
N05/019,J05/019,G2,2,AM,21,5,104
N05/019,J05/019,G3,3,AM,13,8,104
N05/019,J05/019,G4,4,AM,4,5,104
N05/019,J05/019,G5,5,AM,6,12,104
N05/021,J05/021,G1,1,AM,52,11,104
N05/021,J05/021,G3,3,AM,6,12,104
N05/021,J05/021,G4,4,AM,7,16,104
N05/022,J05/022,G1,1,AM,8,11,120
N05/022,J05/022,G2,2,AM,2,10,120
N05/022,J05/022,G3,3,AM,26,4,120
N05/022,J05/022,G4,4,AM,20,10,120
N05/022,J05/022,G5,5,AM,16,13,120
N05/022,J05/414,G1,1,AM,104,7,120
N05/022,J05/414,G2,2,AM,5,4,120
N05/022,J05/415,G1,1,AM,106,6,120
N05/022,J05/415,G2,2,AM,4,4,120
N05/022,J05/416,G1,1,AM,104,7,120
N05/022,J05/416,G2,2,AM,5,4,120
N05/022,J05/417,G1,1,AM,101,8,120
N05/022,J05/417,G2,2,AM,6,5,120
N05/022,J05/418,G1,1,AM,63,3,120
N05/022,J05/418,G2,2,AM,51,3,120
N05/022,J05/101,GX,1,AM,83,0,120
N05/022,J05/101,PG,2,AM,37,0,120
N05/023,J05/023,G1,1,AM,5,10,120
N05/023,J05/023,G2,2,AM,4,13,120
N05/023,J05/023,G3,3,AM,6,9,120
N05/023,J05/023,G4,4,AM,3,11,120
N05/023,J05/023,G5,5,AM,12,5,120
N05/023,J05/023,G6,6,AM,9,5,120
N05/023,J05/023,G7,7,AM,17,11,120
N05/023,J05/424,G1,1,AM,108,5,120
N05/023,J05/424,G2,2,AM,4,3,120
N05/023,J05/425,G1,1,AM,104,7,120
N05/023,J05/425,G2,2,AM,5,4,120
N05/024,J05/024,G1,1,AM,51,17,104
N05/024,J05/024,G2,2,AM,2,6,104
N05/024,J05/024,G3,3,AM,22,6,104
N05/026,J05/026,G1,1,AM,10,14,112
N05/026,J05/026,G2,2,AM,2,10,112
N05/026,J05/026,G3,3,AM,6,5,112
N05/026,J05/026,G4,4,AM,23,9,112
N05/026,J05/026,G5,5,AM,20,13,112
N05/026,J05/419,GX,1,AM,92,0,112
N05/026,J05/419,PG,2,AM,20,0,112
N05/026,J05/420,GX,1,AM,89,0,112
N05/026,J05/420,PG,2,AM,23,0,112
N05/026,J05/421,GX,1,AM,93,0,112
N05/026,J05/421,PG,2,AM,19,0,112
N05/026,J05/422,GX,1,AM,93,0,112
N05/026,J05/422,PG,2,AM,19,0,112
N05/027,J05/027,G1,1,AM,14,7,96
N05/027,J05/027,G2,2,AM,12,6,96
N05/027,J05/027,G3,3,AM,19,5,96
N05/027,J05/027,G4,4,AM,7,12,96
N05/027,J05/027,G5,5,AM,5,9,96
N05/028,J05/028,G1,1,AM,12,6,32
N05/028,J05/028,G2,2,AM,8,6,32
N05/029,J05/029,G1,1,AM,29,6,60
N05/029,J05/029,G2,2,AM,3,4,60
N05/029,J05/029,G3,3,AM,9,9,60
N05/030,J05/030,G1,1,AM,11,5,96
N05/030,J05/030,G2,2,AM,19,12,96
N05/030,J05/030,G3,3,AM,24,11,96
N05/030,J05/030,G4,4,AM,6,8,96
N05/031,J05/031,G1,1,AM,35,5,80
N05/031,J05/031,G2,2,AM,4,8,80
N05/031,J05/031,G3,3,AM,14,10,80
N05/031,J05/031,G4,4,AM,2,2,80
N05/032,J05/032,G1,1,AM,8,11,96
N05/032,J05/032,G2,2,AM,10,14,96
N05/032,J05/032,G3,3,AM,7,17,96
N05/032,J05/032,G4,4,AM,16,13,96
N05/033,J05/033,G1,1,AM,47,6,104
N05/033,J05/033,G2,2,AM,6,10,104
N05/033,J05/033,G3,3,AM,23,12,104
N05/034,J05/034,G2,2,AM,18,10,60
N05/034,J05/034,G3,3,AM,5,7,60
N05/034,J05/034,G4,4,AM,8,12,60
N05/036,J05/036,G1,1,AM,26,10,80
N05/036,J05/036,G3,3,AM,20,8,80
N05/036,J05/036,G5,5,AM,5,11,80
N05/039,J05/039,G1,1,AM,8,8,120
N05/039,J05/039,G2,2,AM,11,10,120
N05/039,J05/039,G3,3,AM,1,7,120
N05/039,J05/039,G4,4,AM,15,9,120
N05/039,J05/039,G5,5,AM,8,14,120
N05/039,J05/039,G6,6,AM,2,9,120
N05/039,J05/039,G7,7,AM,10,8,120
N05/040,J05/040,G1,1,AM,31,11,72
N05/040,J05/040,G2,2,AM,4,5,72
N05/040,J05/040,G3,3,AM,7,6,72
N05/040,J05/040,G4,4,AM,3,5,72
N05/041,J05/041,G1,1,AM,11,5,104
N05/041,J05/041,G2,2,AM,22,5,104
N05/041,J05/041,G3,3,AM,11,5,104
N05/041,J05/041,G4,4,AM,11,7,104
N05/041,J05/041,G5,5,AM,11,16,104
N05/041,J05/195,G1,1,AM,96,3,104
N05/041,J05/195,G2,2,AM,3,2,104
N05/041,J05/430,G1,1,AM,87,7,104
N05/041,J05/430,G2,2,AM,5,5,104
N05/041,J05/431,G1,1,AM,85,7,104
N05/041,J05/431,G2,2,AM,7,5,104
N05/046,J05/046,G1,1,AM,31,5,56
N05/046,J05/046,G3,3,AM,15,5,56
N05/046,J05/046,G5,5,AM,0,0,56
N05/051,J05/051,GX,1,AM,33,0,52
N05/051,J05/051,PG,2,AM,19,0,52
N05/054,J05/054,GX,1,AM,35,0,52
N05/054,J05/054,PG,2,AM,17,0,52
N05/062,J05/062,G1,1,AM,46,7,112
N05/062,J05/062,G2,2,AM,27,7,112
N05/062,J05/062,G3,3,AM,4,6,112
N05/062,J05/062,G4,4,AM,7,8,112
N05/065,J05/065,GX,1,AM,42,0,48
N05/065,J05/065,PG,2,AM,6,0,48
N05/066,J05/066,G1,1,AM,54,19,112
N05/066,J05/066,G2,2,AM,11,7,112
N05/066,J05/066,G3,3,AM,6,15,112
N05/067,J05/067,GX,1,AM,35,0,44
N05/067,J05/067,PG,2,AM,9,0,44
N05/068,J05/068,GX,1,AM,68,0,88
N05/068,J05/068,PG,2,AM,20,0,88
N05/071,J05/071,GX,1,AM,31,0,40
N05/071,J05/071,PG,2,AM,9,0,40
N05/072,J05/072,GX,1,AM,31,0,40
N05/072,J05/072,PG,2,AM,9,0,40
N05/073,J05/073,G1,1,AM,36,2,40
N05/073,J05/073,G2,2,AM,1,1,40
N05/074,J05/074,G1,1,AM,35,3,40
N05/074,J05/074,G2,2,AM,1,1,40
N05/078,J05/078,GX,1,AM,28,0,44
N05/078,J05/078,PG,2,AM,16,0,44
N05/079,J05/079,GX,1,AM,24,0,44
N05/079,J05/079,PG,2,AM,20,0,44
N05/083,J05/083,GX,1,AM,33,0,44
N05/083,J05/083,PG,2,AM,11,0,44
N05/084,J05/084,GX,1,AM,28,0,44
N05/084,J05/084,PG,2,AM,16,0,44
N05/089,J05/089,GX,1,AM,33,0,60
N05/089,J05/089,PG,2,AM,27,0,60
N05/095,J05/095,G1,1,AM,14,12,96
N05/095,J05/095,G2,2,AM,18,10,96
N05/095,J05/095,G3,3,AM,7,12,96
N05/095,J05/095,G4,4,AM,5,18,96
N05/095,J05/272,G1,1,AM,71,10,96
N05/095,J05/272,G2,2,AM,6,9,96
N05/096,J05/096,G1,1,AM,23,18,96
N05/096,J05/096,G2,2,AM,11,11,96
N05/096,J05/096,G3,3,AM,19,14,96
N05/097,J05/097,G1,1,AM,23,3,96
N05/097,J05/097,G2,2,AM,20,19,96
N05/097,J05/097,G3,3,AM,13,9,96
N05/097,J05/097,G6,6,AM,2,7,96
N05/098,J05/098,G1,1,AM,39,6,88
N05/098,J05/098,G2,2,AM,36,7,88
N05/099,J05/099,GX,1,AM,35,0,44
N05/099,J05/099,PG,2,AM,9,0,44
N05/100,J05/100,GX,1,AM,31,0,44
N05/100,J05/100,PG,2,AM,13,0,44
N05/103,J05/103,GX,1,AM,38,0,60
N05/103,J05/103,PG,2,AM,22,0,60
N05/105,J05/105,GX,1,AM,23,0,32
N05/105,J05/105,PG,2,AM,9,0,32
N05/106,J05/106,GX,1,AM,26,0,32
N05/106,J05/106,PG,2,AM,6,0,32
N05/107,J05/107,GX,1,AM,78,0,104
N05/107,J05/107,PG,2,AM,26,0,104
N05/109,J05/109,G1,1,AM,37,10,72
N05/109,J05/109,G2,2,AM,17,8,72
N05/110,J05/110,G1,1,AM,27,7,72
N05/110,J05/110,G3,3,AM,24,14,72
N05/111,J05/111,GX,1,AM,45,0,56
N05/111,J05/111,PG,2,AM,11,0,56
N05/115,J05/115,GX,1,AM,33,0,56
N05/115,J05/115,PG,2,AM,23,0,56
N05/117,J05/117,G1,1,AM,16,9,36
N05/117,J05/117,G2,2,AM,6,5,36
N05/118,J05/118,G1,1,AM,31,8,72
N05/118,J05/118,G2,2,AM,24,9,72
N05/121,J05/121,G1,1,AM,36,10,72
N05/121,J05/121,G2,2,AM,16,5,72
N05/121,J05/121,G4,4,AM,2,3,72
N05/122,J05/122,G1,1,AM,26,4,36
N05/122,J05/122,G2,2,AM,3,3,36
N05/123,J05/123,G1,1,AM,46,6,60
N05/123,J05/123,G2,2,AM,4,4,60
N05/124,J05/124,G1,1,AM,44,7,60
N05/124,J05/124,G2,2,AM,5,4,60
N05/125,J05/125,GX,1,AM,37,0,60
N05/125,J05/125,PG,2,AM,23,0,60
N05/126,J05/126,G1,1,AM,42,10,60
N05/126,J05/126,G2,2,AM,4,4,60
N05/128,J05/128,G1,1,AM,26,16,104
N05/128,J05/128,G3,3,AM,10,9,104
N05/128,J05/128,G6,6,AM,10,13,104
N05/128,J05/128,G8,8,AM,7,13,104
N05/130,J05/130,G1,1,AM,34,11,60
N05/130,J05/130,G2,2,AM,8,7,60
N05/134,J05/134,G1,1,AM,50,4,60
N05/134,J05/134,G2,2,AM,3,3,60
N05/135,J05/135,G1,1,AM,51,4,60
N05/135,J05/135,G2,2,AM,2,3,60
N05/138,J05/138,G1,1,AM,61,12,112
N05/138,J05/138,G2,2,AM,8,4,112
N05/138,J05/138,G3,3,AM,7,9,112
N05/138,J05/138,G4,4,AM,6,5,112
N05/139,J05/139,G1,1,AM,90,6,112
N05/139,J05/139,G2,2,AM,8,6,112
N05/139,J05/139,G3,3,AM,1,1,112
N05/140,J05/140,G1,1,AM,68,7,112
N05/140,J05/140,G2,2,AM,5,7,112
N05/140,J05/140,G3,3,AM,12,13,112
N05/142,J05/142,G1,1,AM,99,6,120
N05/142,J05/142,G2,2,AM,8,7,120
N05/143,J05/143,G1,1,AM,63,5,72
N05/143,J05/143,G2,2,AM,2,2,72
N05/144,J05/144,G1,1,AM,65,4,72
N05/144,J05/144,G2,2,AM,1,2,72
N05/145,J05/145,G1,1,AM,28,3,36
N05/145,J05/145,G2,2,AM,2,3,36
N05/146,J05/146,G1,1,AM,26,4,36
N05/146,J05/146,G2,2,AM,3,3,36
N05/147,J05/147,G1,1,AM,31,2,36
N05/147,J05/147,G2,2,AM,2,1,36
N05/148,J05/148,G1,1,AM,29,3,36
N05/148,J05/148,G2,2,AM,2,2,36
N05/149,J05/149,G1,1,AM,31,2,36
N05/149,J05/149,G2,2,AM,2,1,36
N05/150,J05/150,G1,1,AM,34,2,36
N05/151,J05/151,G1,1,AM,32,6,44
N05/151,J05/151,G2,2,AM,3,3,44
N05/152,J05/152,G1,1,AM,36,3,44
N05/152,J05/152,G2,2,AM,2,3,44
N05/153,J05/153,G1,1,AM,44,8,88
N05/153,J05/153,G2,2,AM,6,9,88
N05/153,J05/153,G3,3,AM,8,13,88
N05/156,J05/156,G1,1,AM,45,5,60
N05/156,J05/156,G2,2,AM,4,6,60
N05/157,J05/157,G1,1,AM,46,5,80
N05/157,J05/157,G2,2,AM,7,5,80
N05/157,J05/157,G3,3,AM,10,7,80
N05/162,J05/162,G1,1,AM,50,2,56
N05/162,J05/162,G3,3,AM,3,1,56
N05/163,J05/163,G1,1,AM,63,7,80
N05/163,J05/163,G2,2,AM,5,5,80
N05/164,J05/164,G1,1,AM,63,6,80
N05/164,J05/164,G2,2,AM,4,7,80
N05/169,J05/169,G1,1,AM,52,1,56
N05/169,J05/169,G2,2,AM,2,1,56
N05/170,J05/170,G1,1,AM,54,2,56
N05/175,J05/175,G1,1,AM,82,8,104
N05/175,J05/175,G2,2,AM,6,8,104
N05/176,J05/176,G1,1,AM,46,3,52
N05/176,J05/176,G2,2,AM,2,1,52
N05/177,J05/177,G1,1,AM,22,6,52
N05/177,J05/177,G2,2,AM,11,13,52
N05/178,J05/178,G1,1,AM,42,5,52
N05/178,J05/178,G2,2,AM,3,2,52
N05/179,J05/179,G1,1,AM,75,18,120
N05/179,J05/179,G2,2,AM,7,6,120
N05/179,J05/179,G3,3,AM,5,9,120
N05/180,J05/180,GX,1,AM,36,0,40
N05/180,J05/180,PG,2,AM,4,0,40
N05/181,J05/181,GX,1,AM,31,0,40
N05/181,J05/181,PG,2,AM,9,0,40
N05/182,J05/182,GX,1,AM,36,0,56
N05/182,J05/182,PG,2,AM,20,0,56
N05/184,J05/184,G1,1,AM,34,6,52
N05/184,J05/184,G2,2,AM,6,6,52
N05/185,J05/185,G1,1,AM,76,8,104
N05/185,J05/185,G3,3,AM,11,9,104
N05/186,J05/186,G1,1,AM,41,5,52
N05/186,J05/186,G2,2,AM,3,3,52
N05/187,J05/187,G1,1,AM,16,6,52
N05/187,J05/187,G2,2,AM,20,10,52
N05/188,J05/188,G1,1,AM,24,7,52
N05/188,J05/188,G2,2,AM,14,7,52
N05/189,J05/189,G1,1,AM,8,7,52
N05/189,J05/189,G2,2,AM,30,7,52
N05/191,J05/191,G1,1,AM,45,3,52
N05/191,J05/191,G2,2,AM,2,2,52
N05/192,J05/192,GX,1,AM,48,0,64
N05/192,J05/192,PG,2,AM,16,0,64
N05/193,J05/193,G1,1,AM,64,11,88
N05/193,J05/193,G2,2,AM,7,6,88
N05/194,J05/194,G1,1,AM,9,14,104
N05/194,J05/194,G2,2,AM,24,3,104
N05/194,J05/194,G3,3,AM,28,10,104
N05/194,J05/194,G4,4,AM,4,12,104
N05/197,J05/197,GX,1,AM,55,0,60
N05/197,J05/197,PG,2,AM,5,0,60
N05/198,J05/198,GX,1,AM,55,0,60
