region_id,node_id,time_period_id,node_cycle_time,region_cycle_time,ratio,single_double_triple,cycle_time_independent
1167,N25/257,AM,96,96,1.0,1,False
1167,N25/304,AM,96,96,1.0,1,False
1167,N25/305,AM,48,96,2.0,2,False
1167,N25/306,AM,48,96,2.0,2,False
1167,N25/086,OP,96,96,1.0,1,False
1167,N25/133,OP,96,96,1.0,1,False
1167,N25/257,OP,96,96,1.0,1,False
1167,N25/304,OP,96,96,1.0,1,False
1167,N25/305,OP,48,96,2.0,2,False
1167,N25/306,OP,48,96,2.0,2,False
1167,N25/086,PM,104,104,1.0,1,False
1167,N25/133,PM,104,104,1.0,1,False
1167,N25/257,PM,104,104,1.0,1,False
1167,N25/304,PM,104,104,1.0,1,False
1167,N25/305,PM,52,104,2.0,2,False
1167,N25/306,PM,52,104,2.0,2,False
1180,N26/010,AM,88,88,1.0,1,False
1180,N26/031,AM,44,88,2.0,2,False
1180,N26/075,AM,88,88,1.0,1,False
1180,N26/261,AM,88,88,1.0,1,False
1180,N26/010,OP,88,88,1.0,1,False
1180,N26/031,OP,44,88,2.0,2,False
1180,N26/075,OP,88,88,1.0,1,False
1180,N26/261,OP,88,88,1.0,1,False
1180,N26/010,PM,88,88,1.0,1,False
1180,N26/031,PM,44,88,2.0,2,False
1180,N26/075,PM,88,88,1.0,1,False
1180,N26/261,PM,88,88,1.0,1,False
1184,N10/017,AM,104,104,1.0,1,False
1184,N10/075,AM,52,104,2.0,2,False
1184,N10/017,OP,72,72,1.0,1,False
1184,N10/075,OP,36,72,2.0,2,False
1184,N10/017,PM,104,104,1.0,1,False
1184,N10/075,PM,52,104,2.0,2,False
1185,N10/089,AM,36,36,1.0,1,False
1185,N10/102,AM,36,36,1.0,1,False
1185,N10/306,AM,36,36,1.0,1,False
1185,N10/089,OP,36,36,1.0,1,False
1185,N10/102,OP,36,36,1.0,1,False
1185,N10/306,OP,36,36,1.0,1,False
1185,N10/089,PM,36,36,1.0,1,False
1185,N10/102,PM,36,36,1.0,1,False
1185,N10/306,PM,36,36,1.0,1,False
1189,N07/005,AM,120,120,1.0,1,False
1189,N07/149,AM,120,120,1.0,1,False
1189,N07/005,OP,120,120,1.0,1,False
1189,N07/149,OP,60,120,2.0,2,False
1189,N07/005,PM,120,120,1.0,1,False
1189,N07/149,PM,120,120,1.0,1,False
1192,N26/060,AM,48,96,2.0,2,False
1192,N26/061,AM,48,96,2.0,2,False
1192,N26/122,AM,96,96,1.0,1,False
1192,N26/256,AM,48,96,2.0,2,False
1192,N26/257,AM,48,96,2.0,2,False
1192,N26/060,OP,36,72,2.0,2,False
1192,N26/061,OP,36,72,2.0,2,False
1192,N26/122,OP,72,72,1.0,1,False
1192,N26/256,OP,36,72,2.0,2,False
1192,N26/257,OP,36,72,2.0,2,False
1192,N26/060,PM,48,96,2.0,2,False
1192,N26/061,PM,48,96,2.0,2,False
1192,N26/122,PM,96,96,1.0,1,False
1192,N26/256,PM,48,96,2.0,2,False
1192,N26/257,PM,48,96,2.0,2,False
1200,N04/134,AM,104,104,1.0,1,False
1200,N04/134,OP,72,72,1.0,1,False
1200,N04/134,PM,104,104,1.0,1,False
1201,N30/050,AM,96,96,1.0,1,False
1201,N30/050,OP,64,64,1.0,1,False
1201,N30/050,PM,96,96,1.0,1,False
1205,N11/052,AM,120,120,1.0,1,False
1205,N11/076,AM,120,120,1.0,1,False
1205,N11/122,AM,120,120,1.0,1,False
1205,N11/123,AM,120,120,1.0,1,False
1205,N11/052,OP,88,88,1.0,1,False
1205,N11/076,OP,88,88,1.0,1,False
1205,N11/122,OP,88,88,1.0,1,False
1205,N11/123,OP,88,88,1.0,1,False
1205,N11/052,PM,120,120,1.0,1,False
1205,N11/076,PM,120,120,1.0,1,False
1205,N11/122,PM,120,120,1.0,1,False
1205,N11/123,PM,120,120,1.0,1,False
1208,N32/053,AM,120,120,1.0,1,False
1208,N32/061,AM,60,120,2.0,2,False
1208,N32/111,AM,120,120,1.0,1,False
1208,N32/194,AM,120,120,1.0,1,False
1208,N32/195,AM,120,120,1.0,1,False
1208,N32/231,AM,60,120,2.0,2,False
1208,N32/232,AM,60,120,2.0,2,False
1208,N32/233,AM,60,120,2.0,2,False
1208,N32/053,OP,120,120,1.0,1,False
1208,N32/061,OP,60,120,2.0,2,False
1208,N32/111,OP,120,120,1.0,1,False
1208,N32/194,OP,120,120,1.0,1,False
1208,N32/195,OP,120,120,1.0,1,False
1208,N32/231,OP,60,120,2.0,2,False
1208,N32/232,OP,60,120,2.0,2,False
1208,N32/233,OP,60,120,2.0,2,False
1208,N32/053,PM,120,120,1.0,1,False
1208,N32/061,PM,60,120,2.0,2,False
1208,N32/111,PM,120,120,1.0,1,False
1208,N32/194,PM,120,120,1.0,1,False
1208,N32/195,PM,120,120,1.0,1,False
1208,N32/231,PM,60,120,2.0,2,False
1208,N32/232,PM,60,120,2.0,2,False
1208,N32/233,PM,60,120,2.0,2,False
1209,N32/052,AM,144,144,1.0,1,False
1209,N32/052,OP,144,144,1.0,1,False
1209,N32/052,PM,144,144,1.0,1,False
1211,N16/088,AM,36,36,1.0,1,False
1211,N16/126,AM,36,36,1.0,1,False
1211,N16/127,AM,36,36,1.0,1,False
1211,N16/151,AM,36,36,1.0,1,False
1211,N16/088,OP,36,36,1.0,1,False
1211,N16/126,OP,36,36,1.0,1,False
1211,N16/127,OP,36,36,1.0,1,False
1211,N16/151,OP,36,36,1.0,1,False
1211,N16/088,PM,36,36,1.0,1,False
1211,N16/126,PM,36,36,1.0,1,False
1211,N16/127,PM,36,36,1.0,1,False
1211,N16/151,PM,36,36,1.0,1,False
1212,N03/108,AM,96,96,1.0,1,False
1212,N03/205,AM,88,96,1.0909090909090908,1,True
1212,N03/108,OP,88,88,1.0,1,False
1212,N03/205,OP,88,88,1.0,1,False
1212,N03/108,PM,96,96,1.0,1,False
1212,N03/205,PM,96,96,1.0,1,False
1213,N03/130,AM,112,112,1.0,1,False
1213,N03/151,AM,56,112,2.0,2,False
1213,N03/130,OP,88,88,1.0,1,False
1213,N03/151,OP,44,88,2.0,2,False
1213,N03/130,PM,112,112,1.0,1,False
1213,N03/151,PM,56,112,2.0,2,False
1214,N02/036,AM,88,88,1.0,1,False
1214,N02/261,AM,44,88,2.0,2,False
1214,N02/036,OP,88,88,1.0,1,False
1214,N02/261,OP,44,88,2.0,2,False
1214,N02/036,PM,88,88,1.0,1,False
1214,N02/261,PM,44,88,2.0,2,False
1215,N30/023,AM,80,80,1.0,1,False
1215,N30/044,AM,40,80,2.0,2,False
1215,N30/045,AM,40,80,2.0,2,False
1215,N30/075,AM,40,80,2.0,2,False
1215,N30/104,AM,40,80,2.0,2,False
1215,N30/145,AM,40,80,2.0,2,False
1215,N30/182,AM,80,80,1.0,1,False
1215,N30/214,AM,40,80,2.0,2,False
1215,N30/023,OP,80,80,1.0,1,False
1215,N30/044,OP,40,80,2.0,2,False
1215,N30/045,OP,40,80,2.0,2,False
1215,N30/075,OP,40,80,2.0,2,False
1215,N30/104,OP,40,80,2.0,2,False
1215,N30/145,OP,40,80,2.0,2,False
1215,N30/182,OP,80,80,1.0,1,False
1215,N30/214,OP,40,80,2.0,2,False
1215,N30/023,PM,80,80,1.0,1,False
1215,N30/044,PM,40,80,2.0,2,False
1215,N30/045,PM,40,80,2.0,2,False
1215,N30/075,PM,40,80,2.0,2,False
1215,N30/104,PM,40,80,2.0,2,False
1215,N30/145,PM,40,80,2.0,2,False
1215,N30/182,PM,80,80,1.0,1,False
1215,N30/214,PM,40,80,2.0,2,False
1216,N30/024,AM,60,60,1.0,1,False
1216,N30/024,OP,60,60,1.0,1,False
1216,N30/024,PM,60,60,1.0,1,False
1217,N30/177,AM,112,112,1.0,1,False
1217,N30/177,OP,44,44,1.0,1,False
1217,N30/177,PM,96,96,1.0,1,False
1220,N30/011,AM,104,104,1.0,1,False
1220,N30/012,AM,104,104,1.0,1,False
1220,N30/081,AM,52,104,2.0,2,False
1220,N30/106,AM,52,104,2.0,2,False
1220,N30/143,AM,52,104,2.0,2,False
1220,N30/150,AM,104,104,1.0,1,False
1220,N30/192,AM,52,104,2.0,2,False
1220,N30/011,OP,104,104,1.0,1,False
1220,N30/012,OP,104,104,1.0,1,False
1220,N30/081,OP,52,104,2.0,2,False
1220,N30/106,OP,52,104,2.0,2,False
1220,N30/143,OP,52,104,2.0,2,False
1220,N30/150,OP,104,104,1.0,1,False
1220,N30/192,OP,52,104,2.0,2,False
1220,N30/011,PM,104,104,1.0,1,False
1220,N30/012,PM,104,104,1.0,1,False
1220,N30/081,PM,52,104,2.0,2,False
1220,N30/106,PM,52,104,2.0,2,False
1220,N30/143,PM,52,104,2.0,2,False
1220,N30/150,PM,104,104,1.0,1,False
1220,N30/192,PM,52,104,2.0,2,False
1221,N30/014,AM,104,104,1.0,1,False
1221,N30/072,AM,52,104,2.0,2,False
1221,N30/073,AM,52,104,2.0,2,False
1221,N30/014,OP,96,96,1.0,1,False
1221,N30/072,OP,48,96,2.0,2,False
1221,N30/073,OP,48,96,2.0,2,False
1221,N30/014,PM,104,104,1.0,1,False
1221,N30/072,PM,52,104,2.0,2,False
1221,N30/073,PM,52,104,2.0,2,False
1222,N13/010,AM,104,104,1.0,1,False
1222,N13/041,AM,104,104,1.0,1,False
1222,N13/050,AM,104,104,1.0,1,False
1222,N13/097,AM,52,104,2.0,2,False
1222,N13/098,AM,52,104,2.0,2,False
1222,N13/135,AM,52,104,2.0,2,False
1222,N13/174,AM,52,104,2.0,2,False
1222,N13/010,OP,104,104,1.0,1,False
1222,N13/041,OP,104,104,1.0,1,False
1222,N13/050,OP,104,104,1.0,1,False
1222,N13/097,OP,52,104,2.0,2,False
1222,N13/098,OP,52,104,2.0,2,False
1222,N13/135,OP,52,104,2.0,2,False
1222,N13/174,OP,52,104,2.0,2,False
1222,N13/010,PM,104,104,1.0,1,False
1222,N13/041,PM,104,104,1.0,1,False
1222,N13/050,PM,104,104,1.0,1,False
1222,N13/097,PM,52,104,2.0,2,False
1222,N13/098,PM,52,104,2.0,2,False
1222,N13/135,PM,52,104,2.0,2,False
1222,N13/174,PM,52,104,2.0,2,False
1224,N30/033,AM,72,72,1.0,1,False
1224,N30/061,AM,36,72,2.0,2,False
1224,N30/091,AM,36,72,2.0,2,False
1224,N30/033,OP,60,60,1.0,1,False
1224,N30/061,OP,60,60,1.0,1,False
1224,N30/091,OP,60,60,1.0,1,False
1224,N30/033,PM,72,72,1.0,1,False
1224,N30/061,PM,36,72,2.0,2,False
1224,N30/091,PM,36,72,2.0,2,False
1225,N13/106,AM,80,80,1.0,1,False
1225,N13/106,OP,80,80,1.0,1,False
1225,N13/106,PM,80,80,1.0,1,False
1226,N30/155,AM,72,72,1.0,1,False
1226,N30/155,OP,52,52,1.0,1,False
1226,N30/155,PM,72,72,1.0,1,False
1228,N32/018,AM,96,96,1.0,1,False
1228,N32/230,AM,96,96,1.0,1,False
1228,N32/018,OP,88,88,1.0,1,False
1228,N32/230,OP,88,88,1.0,1,False
1228,N32/018,PM,96,96,1.0,1,False
1228,N32/230,PM,96,96,1.0,1,False
1243,N32/094,AM,88,88,1.0,1,False
1243,N32/116,AM,88,88,1.0,1,False
1243,N32/129,AM,88,88,1.0,1,False
1243,N32/094,OP,72,72,1.0,1,False
1243,N32/116,OP,72,72,1.0,1,False
1243,N32/129,OP,72,72,1.0,1,False
1243,N32/094,PM,72,72,1.0,1,False
1243,N32/116,PM,72,72,1.0,1,False
1243,N32/129,PM,72,72,1.0,1,False
1244,N32/071,AM,104,104,1.0,1,False
1244,N32/125,AM,104,104,1.0,1,False
1244,N32/071,OP,80,80,1.0,1,False
1244,N32/125,OP,80,80,1.0,1,False
1244,N32/071,PM,88,88,1.0,1,False
1244,N32/125,PM,88,88,1.0,1,False
1249,N04/040,AM,56,56,1.0,1,False
1249,N04/040,OP,56,56,1.0,1,False
1249,N04/040,PM,56,56,1.0,1,False
1253,N04/005,AM,120,120,1.0,1,False
1253,N04/005,OP,60,60,1.0,1,False
1253,N04/005,PM,60,60,1.0,1,False
1254,N02/183,AM,104,104,1.0,1,False
1254,N02/183,OP,96,96,1.0,1,False
1254,N02/183,PM,104,104,1.0,1,False
1255,N02/124,AM,88,88,1.0,1,False
1255,N02/196,AM,88,88,1.0,1,False
1255,N02/124,OP,88,88,1.0,1,False
1255,N02/196,OP,88,88,1.0,1,False
1255,N02/124,PM,88,88,1.0,1,False
1255,N02/196,PM,88,88,1.0,1,False
1258,N30/099,AM,52,104,2.0,2,False
1258,N30/222,AM,104,104,1.0,1,False
1258,N30/099,OP,52,104,2.0,2,False
1258,N30/222,OP,104,104,1.0,1,False
1258,N30/099,PM,52,104,2.0,2,False
1258,N30/222,PM,104,104,1.0,1,False
1260,N11/153,AM,96,96,1.0,1,False
1260,N11/153,OP,96,96,1.0,1,False
1260,N11/153,PM,96,96,1.0,1,False
1263,N09/320,AM,96,96,1.0,1,False
1263,N09/321,AM,96,96,1.0,1,False
1263,N09/320,OP,80,80,1.0,1,False
1263,N09/321,OP,80,80,1.0,1,False
1263,N09/320,PM,80,80,1.0,1,False
1263,N09/321,PM,80,80,1.0,1,False
1265,N32/011,AM,72,72,1.0,1,False
1265,N32/076,AM,72,72,1.0,1,False
1265,N32/169,AM,72,72,1.0,1,False
1265,N32/170,AM,36,72,2.0,2,False
1265,N32/011,OP,72,72,1.0,1,False
1265,N32/076,OP,72,72,1.0,1,False
1265,N32/169,OP,36,72,2.0,2,False
1265,N32/170,OP,36,72,2.0,2,False
1265,N32/011,PM,80,80,1.0,1,False
1265,N32/076,PM,80,80,1.0,1,False
1265,N32/169,PM,80,80,1.0,1,False
1265,N32/170,PM,40,80,2.0,2,False
1273,N13/011,AM,104,104,1.0,1,False
1273,N13/014,AM,104,104,1.0,1,False
1273,N13/037,AM,52,104,2.0,2,False
1273,N13/054,AM,52,104,2.0,2,False
1273,N13/189,AM,52,104,2.0,2,False
1273,N13/011,OP,104,104,1.0,1,False
1273,N13/014,OP,104,104,1.0,1,False
1273,N13/037,OP,52,104,2.0,2,False
1273,N13/054,OP,52,104,2.0,2,False
1273,N13/189,OP,52,104,2.0,2,False
1273,N13/011,PM,128,64,0.5,1,True
1273,N13/014,PM,128,64,0.5,1,True
1273,N13/037,PM,64,64,1.0,1,False
1273,N13/054,PM,64,64,1.0,1,False
1273,N13/189,PM,64,64,1.0,1,False
1276,N31/124,AM,40,40,1.0,1,False
1276,N31/124,OP,40,40,1.0,1,False
1276,N31/124,PM,40,40,1.0,1,False
1279,N13/065,AM,112,112,1.0,1,False
1279,N13/065,OP,112,112,1.0,1,False
1279,N13/065,PM,112,112,1.0,1,False
13/130_NO_GROUP,N13/130,AM,104,104,1.0,1,False
13/130_NO_GROUP,N13/130,OP,104,104,1.0,1,False
13/130_NO_GROUP,N13/130,PM,128,128,1.0,1,False
1300,N15/030,AM,88,88,1.0,1,False
1300,N15/033,AM,88,88,1.0,1,False
1300,N15/054,AM,44,88,2.0,2,False
1300,N15/192,AM,88,88,1.0,1,False
1300,N15/030,OP,88,88,1.0,1,False
1300,N15/033,OP,88,88,1.0,1,False
1300,N15/054,OP,44,88,2.0,2,False
1300,N15/192,OP,88,88,1.0,1,False
1300,N15/030,PM,88,88,1.0,1,False
1300,N15/033,PM,88,88,1.0,1,False
1300,N15/054,PM,44,88,2.0,2,False
1300,N15/192,PM,88,88,1.0,1,False
1302,N15/031,AM,104,104,1.0,1,False
1302,N15/032,AM,104,104,1.0,1,False
1302,N15/031,OP,104,104,1.0,1,False
1302,N15/032,OP,104,104,1.0,1,False
1302,N15/031,PM,104,104,1.0,1,False
1302,N15/032,PM,104,104,1.0,1,False
1303,N05/125,AM,60,60,1.0,1,False
1303,N05/130,AM,60,60,1.0,1,False
1303,N05/286,AM,60,60,1.0,1,False
1303,N05/125,OP,60,60,1.0,1,False
1303,N05/130,OP,60,60,1.0,1,False
1303,N05/286,OP,60,60,1.0,1,False
1303,N05/125,PM,96,96,1.0,1,False
1303,N05/130,PM,96,96,1.0,1,False
1303,N05/286,PM,96,96,1.0,1,False
1304,N05/232,AM,60,60,1.0,1,False
1304,N05/233,AM,60,60,1.0,1,False
1304,N05/312,AM,60,60,1.0,1,False
1304,N05/313,AM,60,60,1.0,1,False
1304,N05/232,OP,52,52,1.0,1,False
1304,N05/233,OP,52,52,1.0,1,False
1304,N05/312,OP,52,52,1.0,1,False
1304,N05/313,OP,52,52,1.0,1,False
1304,N05/232,PM,60,60,1.0,1,False
1304,N05/233,PM,60,60,1.0,1,False
1304,N05/312,PM,60,60,1.0,1,False
1304,N05/313,PM,60,60,1.0,1,False
1305,N05/383,AM,72,72,1.0,1,False
1305,N05/391,AM,72,72,1.0,1,False
1305,N05/392,AM,36,72,2.0,2,False
1305,N05/393,AM,72,72,1.0,1,False
1305,N05/383,OP,72,72,1.0,1,False
1305,N05/391,OP,72,72,1.0,1,False
1305,N05/392,OP,36,72,2.0,2,False
1305,N05/393,OP,72,72,1.0,1,False
1305,N05/383,PM,72,72,1.0,1,False
1305,N05/391,PM,72,72,1.0,1,False
1305,N05/392,PM,36,72,2.0,2,False
1305,N05/393,PM,72,72,1.0,1,False
1307,N15/004,AM,112,112,1.0,1,False
1307,N15/017,AM,56,112,2.0,2,False
1307,N15/058,AM,56,112,2.0,2,False
1307,N15/004,OP,72,72,1.0,1,False
1307,N15/017,OP,36,72,2.0,2,False
1307,N15/058,OP,36,72,2.0,2,False
1307,N15/004,PM,112,112,1.0,1,False
1307,N15/017,PM,56,112,2.0,2,False
1307,N15/058,PM,56,112,2.0,2,False
1308,N15/006,AM,120,120,1.0,1,False
1308,N15/006,OP,96,96,1.0,1,False
1308,N15/006,PM,120,120,1.0,1,False
1309,N15/009,AM,80,80,1.0,1,False
1309,N15/037,AM,80,80,1.0,1,False
1309,N15/042,AM,40,80,2.0,2,False
1309,N15/043,AM,40,80,2.0,2,False
1309,N15/044,AM,80,80,1.0,1,False
1309,N15/045,AM,80,80,1.0,1,False
1309,N15/191,AM,80,80,1.0,1,False
1309,N15/009,OP,80,72,0.9,1,True
1309,N15/037,OP,80,72,0.9,1,True
1309,N15/042,OP,40,72,1.8,1,True
1309,N15/043,OP,40,72,1.8,1,True
1309,N15/044,OP,72,72,1.0,1,False
1309,N15/045,OP,72,72,1.0,1,False
1309,N15/191,OP,72,72,1.0,1,False
1309,N15/009,PM,96,96,1.0,1,False
1309,N15/037,PM,96,96,1.0,1,False
1309,N15/042,PM,48,96,2.0,2,False
1309,N15/043,PM,48,96,2.0,2,False
1309,N15/044,PM,96,96,1.0,1,False
1309,N15/045,PM,96,96,1.0,1,False
1309,N15/191,PM,96,96,1.0,1,False
1310,N15/018,AM,36,36,1.0,1,False
1310,N15/020,AM,36,36,1.0,1,False
1310,N15/018,OP,36,36,1.0,1,False
1310,N15/020,OP,36,36,1.0,1,False
1310,N15/018,PM,36,36,1.0,1,False
1310,N15/020,PM,36,36,1.0,1,False
1311,N15/019,AM,44,88,2.0,2,False
1311,N15/027,AM,36,88,2.4444444444444446,1,True
1311,N15/062,AM,88,88,1.0,1,False
1311,N15/180,AM,44,88,2.0,2,False
1311,N15/181,AM,44,88,2.0,2,False
1311,N15/019,OP,36,72,2.0,2,False
1311,N15/027,OP,36,72,2.0,2,False
1311,N15/062,OP,72,72,1.0,1,False
1311,N15/180,OP,36,72,2.0,2,False
1311,N15/181,OP,36,72,2.0,2,False
1311,N15/019,PM,44,88,2.0,2,False
1311,N15/027,PM,36,88,2.4444444444444446,1,True
1311,N15/062,PM,88,88,1.0,1,False
1311,N15/180,PM,44,88,2.0,2,False
1311,N15/181,PM,44,88,2.0,2,False
1316,N07/083,AM,52,104,2.0,2,False
1316,N07/153,AM,104,104,1.0,1,False
1316,N07/154,AM,104,104,1.0,1,False
1316,N07/242,AM,52,104,2.0,2,False
1316,N07/244,AM,52,104,2.0,2,False
1316,N07/083,OP,52,104,2.0,2,False
1316,N07/153,OP,104,104,1.0,1,False
1316,N07/154,OP,104,104,1.0,1,False
1316,N07/242,OP,52,104,2.0,2,False
1316,N07/244,OP,52,104,2.0,2,False
1316,N07/083,PM,52,104,2.0,2,False
1316,N07/153,PM,104,104,1.0,1,False
1316,N07/154,PM,104,104,1.0,1,False
1316,N07/242,PM,52,104,2.0,2,False
1316,N07/244,PM,52,104,2.0,2,False
1317,N14/026,AM,52,104,2.0,2,False
1317,N14/070,AM,104,104,1.0,1,False
1317,N14/099,AM,104,104,1.0,1,False
1317,N14/026,OP,36,72,2.0,2,False
1317,N14/070,OP,72,72,1.0,1,False
1317,N14/099,OP,72,72,1.0,1,False
1317,N14/026,PM,52,104,2.0,2,False
1317,N14/070,PM,104,104,1.0,1,False
1317,N14/099,PM,104,104,1.0,1,False
1318,N14/079,AM,60,72,1.2,1,True
1318,N14/083,AM,72,72,1.0,1,False
1318,N14/100,AM,60,72,1.2,1,True
1318,N14/101,AM,60,72,1.2,1,True
1318,N14/079,OP,52,72,1.3846153846153846,1,True
1318,N14/083,OP,72,72,1.0,1,False
1318,N14/100,OP,52,72,1.3846153846153846,1,True
1318,N14/101,OP,52,72,1.3846153846153846,1,True
1318,N14/079,PM,60,72,1.2,1,True
1318,N14/083,PM,72,72,1.0,1,False
1318,N14/100,PM,60,72,1.2,1,True
1318,N14/101,PM,60,72,1.2,1,True
1319,N14/002,AM,96,96,1.0,1,False
1319,N14/027,AM,96,96,1.0,1,False
1319,N14/002,OP,80,80,1.0,1,False
1319,N14/027,OP,64,80,1.25,1,True
1319,N14/002,PM,96,96,1.0,1,False
1319,N14/027,PM,96,96,1.0,1,False
1320,N14/010,AM,104,104,1.0,1,False
1320,N14/011,AM,104,104,1.0,1,False
1320,N14/024,AM,52,104,2.0,2,False
1320,N14/025,AM,104,104,1.0,1,False
1320,N14/135,AM,52,104,2.0,2,False
1320,N14/136,AM,52,104,2.0,2,False
1320,N14/010,OP,72,72,1.0,1,False
1320,N14/011,OP,72,72,1.0,1,False
1320,N14/024,OP,72,72,1.0,1,False
1320,N14/025,OP,72,72,1.0,1,False
1320,N14/135,OP,36,72,2.0,2,False
1320,N14/136,OP,36,72,2.0,2,False
1320,N14/010,PM,104,104,1.0,1,False
1320,N14/011,PM,104,104,1.0,1,False
1320,N14/024,PM,104,104,1.0,1,False
1320,N14/025,PM,104,104,1.0,1,False
1320,N14/135,PM,52,104,2.0,2,False
1320,N14/136,PM,52,104,2.0,2,False
1321,N14/059,AM,96,96,1.0,1,False
1321,N14/061,AM,48,96,2.0,2,False
1321,N14/074,AM,96,96,1.0,1,False
1321,N14/059,OP,96,96,1.0,1,False
1321,N14/061,OP,44,96,2.1818181818181817,1,True
1321,N14/074,OP,96,96,1.0,1,False
1321,N14/059,PM,96,96,1.0,1,False
1321,N14/061,PM,48,96,2.0,2,False
1321,N14/074,PM,96,96,1.0,1,False
1322,N14/019,AM,120,120,1.0,1,False
1322,N14/118,AM,120,120,1.0,1,False
1322,N14/019,OP,120,120,1.0,1,False
1322,N14/118,OP,120,120,1.0,1,False
1322,N14/019,PM,120,120,1.0,1,False
1322,N14/118,PM,120,120,1.0,1,False
1324,N14/124,AM,120,120,1.0,1,False
1324,N14/124,OP,96,96,1.0,1,False
1324,N14/124,PM,120,120,1.0,1,False
1325,N14/139,AM,36,72,2.0,2,False
1325,N14/167,AM,36,72,2.0,2,False
1325,N14/193,AM,72,72,1.0,1,False
1325,N14/219,AM,36,72,2.0,2,False
1325,N14/231,AM,36,72,2.0,2,False
1325,N14/139,OP,36,72,2.0,2,False
1325,N14/167,OP,36,72,2.0,2,False
1325,N14/193,OP,72,72,1.0,1,False
1325,N14/219,OP,36,72,2.0,2,False
1325,N14/231,OP,36,72,2.0,2,False
1325,N14/139,PM,40,80,2.0,2,False
1325,N14/167,PM,40,80,2.0,2,False
1325,N14/193,PM,80,80,1.0,1,False
1325,N14/219,PM,40,80,2.0,2,False
1325,N14/231,PM,40,80,2.0,2,False
1326,N14/037,AM,88,88,1.0,1,False
1326,N14/037,OP,80,80,1.0,1,False
1326,N14/037,PM,80,80,1.0,1,False
1327,N14/013,AM,44,88,2.0,2,False
1327,N14/095,AM,88,88,1.0,1,False
1327,N14/256,AM,44,88,2.0,2,False
1327,N14/013,OP,40,80,2.0,2,False
1327,N14/095,OP,80,80,1.0,1,False
1327,N14/256,OP,40,80,2.0,2,False
1327,N14/013,PM,44,88,2.0,2,False
1327,N14/095,PM,88,88,1.0,1,False
1327,N14/256,PM,44,88,2.0,2,False
1328,N14/034,AM,104,104,1.0,1,False
1328,N14/087,AM,52,104,2.0,2,False
1328,N14/034,OP,80,80,1.0,1,False
1328,N14/087,OP,40,80,2.0,2,False
1328,N14/034,PM,112,112,1.0,1,False
1328,N14/087,PM,56,112,2.0,2,False
1329,N14/040,AM,32,32,1.0,1,False
1329,N14/041,AM,32,32,1.0,1,False
1329,N14/042,AM,32,32,1.0,1,False
1329,N14/043,AM,32,32,1.0,1,False
1329,N14/040,OP,32,32,1.0,1,False
1329,N14/041,OP,32,32,1.0,1,False
1329,N14/042,OP,32,32,1.0,1,False
1329,N14/043,OP,32,32,1.0,1,False
1329,N14/040,PM,32,32,1.0,1,False
1329,N14/041,PM,32,32,1.0,1,False
1329,N14/042,PM,32,32,1.0,1,False
1329,N14/043,PM,32,32,1.0,1,False
1330,N14/064,AM,96,96,1.0,1,False
1330,N14/064,OP,72,72,1.0,1,False
1330,N14/064,PM,80,80,1.0,1,False
1332,N17/045,AM,120,120,1.0,1,False
1332,N17/045,OP,88,88,1.0,1,False
1332,N17/045,PM,120,120,1.0,1,False
1333,N17/111,AM,52,52,1.0,1,False
1333,N17/111,OP,52,52,1.0,1,False
1333,N17/111,PM,52,52,1.0,1,False
1335,N16/033,AM,40,40,1.0,1,False
1335,N16/034,AM,40,40,1.0,1,False
1335,N16/152,AM,40,40,1.0,1,False
1335,N16/153,AM,40,40,1.0,1,False
1335,N16/168,AM,40,40,1.0,1,False
1335,N16/171,AM,40,40,1.0,1,False
1335,N16/175,AM,40,40,1.0,1,False
1335,N16/176,AM,40,40,1.0,1,False
1335,N16/189,AM,40,40,1.0,1,False
1335,N16/033,OP,40,40,1.0,1,False
1335,N16/034,OP,40,40,1.0,1,False
1335,N16/152,OP,40,40,1.0,1,False
1335,N16/153,OP,40,40,1.0,1,False
1335,N16/168,OP,40,40,1.0,1,False
1335,N16/171,OP,40,40,1.0,1,False
1335,N16/175,OP,40,40,1.0,1,False
1335,N16/176,OP,40,40,1.0,1,False
1335,N16/189,OP,40,40,1.0,1,False
1335,N16/033,PM,40,40,1.0,1,False
1335,N16/034,PM,40,40,1.0,1,False
1335,N16/152,PM,40,40,1.0,1,False
1335,N16/153,PM,40,40,1.0,1,False
1335,N16/168,PM,40,40,1.0,1,False
1335,N16/171,PM,40,40,1.0,1,False
1335,N16/175,PM,40,40,1.0,1,False
1335,N16/176,PM,40,40,1.0,1,False
1335,N16/189,PM,40,40,1.0,1,False
1336,N14/114,AM,44,44,1.0,1,False
1336,N16/030,AM,44,44,1.0,1,False
1336,N16/225,AM,44,44,1.0,1,False
1336,N14/114,OP,44,44,1.0,1,False
1336,N16/030,OP,44,44,1.0,1,False
1336,N16/225,OP,44,44,1.0,1,False
1336,N14/114,PM,60,60,1.0,1,False
1336,N16/030,PM,60,60,1.0,1,False
1336,N16/225,PM,60,60,1.0,1,False
1337,N16/010,AM,96,96,1.0,1,False
1337,N16/011,AM,96,96,1.0,1,False
1337,N16/048,AM,48,96,2.0,2,False
1337,N16/010,OP,88,88,1.0,1,False
1337,N16/011,OP,88,88,1.0,1,False
1337,N16/048,OP,44,88,2.0,2,False
1337,N16/010,PM,96,96,1.0,1,False
1337,N16/011,PM,96,96,1.0,1,False
